age,weight,height,income_lpa,smoker,city,occupation,insurance_premium_category,,,,,,
26,60,172,47.37,FALSE,Jaipur,Teacher,Low,,,,,,
36,46,151,36.42,FALSE,Srinagar,Accountant,Low,,,,,,
29,90,192,46.08,FALSE,Hyderabad,Retail Manager,Low,,,,,,
33,50,159,9.16,FALSE,Vadodara,Data Analyst,Low,,,,,,
45,98,150,10.49,TRUE,Vadodara,Engineer,High,,,,,,
62,58,165,26.89,TRUE,Rajkot,Consultant,High,,,,,,
58,75,173,4.33,TRUE,Surat,Lab Technician,High,,,,,,
39,71,179,11.17,TRUE,Rajkot,Factory Worker,Medium,,,,,,
46,51,168,36.78,TRUE,Surat,Insurance Agent,High,,,,,,
33,82,167,27.7,FALSE,Agra,Civil Servant,Medium,,,,,,
47,88,184,28.86,FALSE,Ludhiana,Insurance Agent,High,,,,,,
25,86,189,24.21,TRUE,Vadodara,Doctor,Low,,,,,,
44,84,191,44.87,FALSE,Nagpur,Teacher,Low,,,,,,
62,51,183,42.71,TRUE,Kanpur,Lab Technician,High,,,,,,
48,52,153,5,FALSE,Faridabad,Consultant,Low,,,,,,
64,98,184,13.75,FALSE,Kanpur,Businessman,Medium,,,,,,
54,92,182,49.27,FALSE,Ahmedabad,Accountant,Medium,,,,,,
45,64,155,27.41,FALSE,Rajkot,Marketing Manager,Medium,,,,,,
59,72,191,24.17,FALSE,Mumbai,Nurse,Low,,,,,,
23,53,179,26.25,TRUE,Nashik,Factory Worker,High,,,,,,
28,85,163,8.57,TRUE,Patna,Lawyer,High,,,,,,
27,49,189,36.4,FALSE,Hyderabad,Data Analyst,Low,,,,,,
53,54,150,13.48,FALSE,Mumbai,Civil Servant,Medium,,,,,,
45,83,170,42.71,FALSE,Allahabad,Teacher,Medium,,,,,,
21,56,185,28.32,FALSE,Meerut,Banker,Low,,,,,,
38,99,171,27.22,TRUE,Allahabad,Consultant,High,,,,,,
22,48,177,36.08,TRUE,Chennai,Civil Servant,High,,,,,,
42,79,151,43.26,FALSE,Delhi,Doctor,Medium,,,,,,
54,77,183,24.48,FALSE,Srinagar,Pharmacist,Medium,,,,,,
64,46,187,12.74,FALSE,Amritsar,Chef,Medium,,,,,,
25,57,187,12.71,TRUE,Srinagar,Insurance Agent,Medium,,,,,,
27,59,174,4.5,FALSE,Allahabad,Doctor,Low,,,,,,
38,76,157,49.37,FALSE,Jaipur,Lawyer,Medium,,,,,,
58,85,190,26.43,FALSE,Pune,Chef,Medium,,,,,,
34,62,161,32.56,TRUE,Ghaziabad,HR Manager,Medium,,,,,,
25,62,183,20.29,TRUE,Varanasi,Accountant,Medium,,,,,,
37,50,168,48.92,FALSE,Jaipur,Sales Manager,Medium,,,,,,
47,73,174,5.35,TRUE,Ranchi,Software Engineer,Medium,,,,,,
25,84,183,47.72,TRUE,Ahmedabad,Retail Manager,High,,,,,,
33,48,157,42.66,TRUE,Bhopal,Plumber,Medium,,,,,,
40,78,150,17.94,TRUE,Ludhiana,Businessman,High,,,,,,
33,92,166,27.76,FALSE,Patna,HR Manager,Medium,,,,,,
61,59,153,47.68,FALSE,Surat,Lawyer,Medium,,,,,,
20,73,166,23.15,FALSE,Nashik,Teacher,Low,,,,,,
44,98,172,10.55,FALSE,Pune,Marketing Manager,Medium,,,,,,
49,90,151,33.45,FALSE,Meerut,Consultant,Medium,,,,,,
52,82,193,41.2,FALSE,Varanasi,Carpenter,Medium,,,,,,
55,88,173,42.35,TRUE,Hyderabad,Electrician,High,,,,,,
32,84,171,21.68,TRUE,Surat,Teacher,High,,,,,,
57,99,162,6.28,FALSE,Patna,Lab Technician,Medium,,,,,,
44,71,195,39.56,FALSE,Indore,Chef,Low,,,,,,
51,47,154,43.75,FALSE,Pune,Teacher,Medium,,,,,,
24,81,181,47.96,TRUE,Agra,Data Analyst,Medium,,,,,,
21,60,156,36.34,FALSE,Rajkot,Real Estate Agent,Low,,,,,,
32,68,191,49.87,TRUE,Kolkata,Data Analyst,Medium,,,,,,
64,95,192,26.07,TRUE,Rajkot,Sales Manager,High,,,,,,
23,82,160,34.72,TRUE,Ludhiana,Factory Worker,High,,,,,,
30,95,161,30.61,TRUE,Mumbai,Pharmacist,High,,,,,,
38,54,193,32.99,FALSE,Ranchi,Banker,Medium,,,,,,
48,97,167,27.06,FALSE,Pune,Government Employee,Medium,,,,,,
35,72,157,41.5,TRUE,Bhopal,Teacher,High,,,,,,
32,81,189,21.38,TRUE,Nagpur,Marketing Manager,Medium,,,,,,
43,72,184,41.7,FALSE,Kanpur,Marketing Manager,Low,,,,,,
31,61,190,34.63,TRUE,Faridabad,Driver,High,,,,,,
26,64,192,32.4,FALSE,Ahmedabad,Lab Technician,Low,,,,,,
53,65,192,24.07,FALSE,Allahabad,Insurance Agent,Medium,,,,,,
42,46,185,41.1,TRUE,Indore,Factory Worker,High,,,,,,
55,61,183,17.56,FALSE,Hyderabad,Data Analyst,Medium,,,,,,
61,66,150,10.33,TRUE,Faridabad,Marketing Manager,High,,,,,,
56,81,172,45.22,FALSE,Lucknow,Nurse,Low,,,,,,
32,51,166,13.11,FALSE,Patna,Accountant,Low,,,,,,
36,96,153,8.16,FALSE,Ahmedabad,Shop Owner,Medium,,,,,,
52,47,190,23.77,FALSE,Bhopal,Insurance Agent,Medium,,,,,,
19,65,174,49.74,TRUE,Mumbai,Civil Servant,Medium,,,,,,
32,68,161,32.72,TRUE,Nagpur,Lawyer,High,,,,,,
25,50,177,19.37,FALSE,Srinagar,Architect,Low,,,,,,
33,67,156,31.95,FALSE,Srinagar,Marketing Manager,Medium,,,,,,
18,61,188,20.08,TRUE,Vadodara,Businessman,High,,,,,,
41,94,187,14.95,FALSE,Amritsar,Businessman,Medium,,,,,,
48,50,181,37.41,FALSE,Ludhiana,Teacher,Medium,,,,,,
52,84,165,33.33,FALSE,Ahmedabad,Pharmacist,High,,,,,,
31,63,151,3.05,TRUE,Allahabad,Retail Manager,Medium,,,,,,
39,90,152,28.47,TRUE,Bangalore,Civil Servant,High,,,,,,
60,82,192,26.53,FALSE,Agra,Insurance Agent,Medium,,,,,,
29,52,181,20.92,FALSE,Visakhapatnam,Carpenter,Low,,,,,,
40,75,193,14.64,FALSE,Mumbai,Nurse,Low,,,,,,
34,84,185,4.46,FALSE,Nashik,Electrician,Low,,,,,,
47,50,193,26.16,TRUE,Mumbai,Insurance Agent,High,,,,,,
62,62,193,20.7,TRUE,Vadodara,Content Writer,Medium,,,,,,
59,97,186,48.22,FALSE,Bhopal,Nurse,Medium,,,,,,
52,50,166,38.59,FALSE,Surat,HR Manager,Medium,,,,,,
21,68,192,29.27,TRUE,Amritsar,Data Analyst,High,,,,,,
35,81,185,24.51,FALSE,Rajkot,Government Employee,Medium,,,,,,
50,60,182,31.4,FALSE,Jaipur,Shop Owner,Medium,,,,,,
18,81,195,47.02,TRUE,Bhopal,Pharmacist,Medium,,,,,,
18,87,185,13.89,TRUE,Chennai,Carpenter,High,,,,,,
55,66,190,17.99,FALSE,Vadodara,Factory Worker,Medium,,,,,,
48,56,162,25.26,FALSE,Ludhiana,HR Manager,Low,,,,,,
22,63,176,48.21,FALSE,Mumbai,Nurse,Low,,,,,,
24,62,181,12.33,FALSE,Kanpur,Electrician,Low,,,,,,
50,53,155,6.53,FALSE,Ludhiana,Banker,Low,,,,,,
51,64,180,43.89,FALSE,Pune,Government Employee,Medium,,,,,,
51,54,174,40.89,FALSE,Amritsar,HR Manager,Medium,,,,,,
34,69,184,49.03,FALSE,Agra,Businessman,Low,,,,,,
18,85,195,46.36,FALSE,Hyderabad,Data Analyst,Low,,,,,,
63,88,188,5.36,FALSE,Varanasi,Shop Owner,Low,,,,,,
19,76,190,23.73,TRUE,Meerut,Carpenter,Medium,,,,,,
27,92,150,27.24,TRUE,Jaipur,Consultant,High,,,,,,
42,89,190,33.07,FALSE,Varanasi,Businessman,Low,,,,,,
53,83,164,27.71,TRUE,Jaipur,Sales Manager,High,,,,,,
42,96,165,27.29,TRUE,Amritsar,Lab Technician,High,,,,,,
21,68,151,25.56,TRUE,Jaipur,Marketing Manager,High,,,,,,
61,67,193,17.49,FALSE,Amritsar,Insurance Agent,Medium,,,,,,
48,98,191,21.46,TRUE,Jaipur,Doctor,High,,,,,,
52,69,186,18.2,FALSE,Chennai,Real Estate Agent,Low,,,,,,
30,78,151,35.31,FALSE,Ghaziabad,Nurse,Medium,,,,,,
33,62,195,6.48,TRUE,Ludhiana,Sales Manager,High,,,,,,
52,81,168,39.24,TRUE,Varanasi,Banker,High,,,,,,
43,93,175,43.51,FALSE,Ghaziabad,Civil Servant,Medium,,,,,,
52,59,164,24.64,TRUE,Kanpur,Driver,High,,,,,,
36,92,179,45.99,FALSE,Hyderabad,Driver,Medium,,,,,,
33,56,193,25.4,TRUE,Nagpur,Businessman,High,,,,,,
28,90,191,41.99,FALSE,Varanasi,Government Employee,Low,,,,,,
62,94,154,28.77,FALSE,Varanasi,Civil Servant,High,,,,,,
58,49,190,15.33,FALSE,Visakhapatnam,Businessman,Medium,,,,,,
27,63,183,41.21,TRUE,Rajkot,Consultant,Medium,,,,,,
49,60,159,48.56,FALSE,Agra,Electrician,Low,,,,,,
62,79,183,27.64,FALSE,Nashik,Lab Technician,Medium,,,,,,
29,85,176,18.69,TRUE,Lucknow,Data Analyst,Medium,,,,,,
51,98,167,27.82,FALSE,Kolkata,Consultant,High,,,,,,
24,75,154,2.18,FALSE,Mumbai,Electrician,Low,,,,,,
29,47,150,28.04,FALSE,Ahmedabad,Accountant,Low,,,,,,
24,50,154,35.36,FALSE,Nashik,Factory Worker,Low,,,,,,
51,88,184,37.24,FALSE,Indore,Businessman,Medium,,,,,,
19,62,165,10.12,TRUE,Amritsar,Insurance Agent,Medium,,,,,,
26,49,193,13.57,FALSE,Allahabad,Accountant,Low,,,,,,
26,94,174,34.19,TRUE,Varanasi,Factory Worker,Medium,,,,,,
53,67,177,13.17,FALSE,Indore,Plumber,Low,,,,,,
50,78,192,37.13,FALSE,Bhopal,Content Writer,Low,,,,,,
41,94,154,38.08,TRUE,Surat,Driver,High,,,,,,
51,51,190,2.78,TRUE,Nashik,Plumber,High,,,,,,
55,72,150,49.53,FALSE,Bhopal,Retail Manager,High,,,,,,
24,47,194,26.21,FALSE,Kolkata,Pharmacist,Low,,,,,,
37,79,158,37.25,FALSE,Nashik,Data Analyst,Medium,,,,,,
58,61,187,41.12,FALSE,Vadodara,Doctor,Medium,,,,,,
54,71,161,32.64,FALSE,Allahabad,Sales Manager,Medium,,,,,,
59,99,172,41.38,FALSE,Bangalore,Real Estate Agent,Medium,,,,,,
25,83,155,32.16,FALSE,Jaipur,Marketing Manager,Medium,,,,,,
57,79,162,7.9,FALSE,Visakhapatnam,Architect,Medium,,,,,,
57,74,153,13.96,FALSE,Kanpur,Banker,High,,,,,,
20,75,174,39.04,FALSE,Bhopal,Insurance Agent,Low,,,,,,
53,86,179,40.29,FALSE,Meerut,Content Writer,High,,,,,,
23,79,178,40.46,FALSE,Agra,Banker,Low,,,,,,
24,69,178,34.85,FALSE,Bangalore,Pharmacist,Low,,,,,,
27,87,169,48.23,FALSE,Ghaziabad,Content Writer,Medium,,,,,,
27,48,166,20.05,FALSE,Kolkata,Sales Manager,Low,,,,,,
40,90,169,8.65,FALSE,Pune,Government Employee,Medium,,,,,,
46,79,188,25.61,FALSE,Rajkot,Electrician,Low,,,,,,
27,63,168,17.44,FALSE,Patna,Banker,Low,,,,,,
26,62,176,41.1,TRUE,Visakhapatnam,Nurse,Medium,,,,,,
64,77,184,18.71,FALSE,Nashik,Retail Manager,Low,,,,,,
31,88,195,36.15,FALSE,Ahmedabad,Driver,Low,,,,,,
59,61,191,35.1,FALSE,Meerut,Businessman,Medium,,,,,,
38,70,186,36.49,FALSE,Allahabad,Software Engineer,Low,,,,,,
60,70,184,36.84,FALSE,Kolkata,Real Estate Agent,Medium,,,,,,
43,93,170,47.52,TRUE,Hyderabad,HR Manager,Medium,,,,,,
45,75,160,22.47,TRUE,Surat,Engineer,High,,,,,,
32,46,175,7.89,TRUE,Lucknow,Pharmacist,High,,,,,,
40,48,195,40.94,TRUE,Vadodara,Civil Servant,High,,,,,,
43,52,156,45.99,FALSE,Nagpur,Consultant,Low,,,,,,
39,49,181,23.42,FALSE,Nashik,Data Analyst,Medium,,,,,,
25,53,191,22.3,TRUE,Mumbai,Nurse,High,,,,,,
22,68,183,47.97,FALSE,Mumbai,Data Analyst,Low,,,,,,
22,79,187,42.25,TRUE,Patna,Sales Manager,Medium,,,,,,
29,74,184,19.79,FALSE,Amritsar,Retail Manager,Low,,,,,,
20,74,177,43.6,TRUE,Lucknow,Banker,Medium,,,,,,
35,61,170,2.91,TRUE,Nashik,Pharmacist,Medium,,,,,,
44,89,154,38.94,TRUE,Mumbai,Civil Servant,High,,,,,,
59,53,170,24.21,TRUE,Pune,Teacher,High,,,,,,
43,81,161,7.32,FALSE,Chennai,Insurance Agent,Low,,,,,,
57,56,175,16.98,FALSE,Chennai,Consultant,Medium,,,,,,
41,86,182,2.82,FALSE,Hyderabad,Government Employee,Low,,,,,,
63,50,181,10.65,TRUE,Jaipur,Doctor,High,,,,,,
47,75,168,27.54,FALSE,Rajkot,Nurse,Medium,,,,,,
60,77,183,18.38,FALSE,Patna,Content Writer,Low,,,,,,
43,67,173,24.63,TRUE,Lucknow,Accountant,High,,,,,,
19,75,159,26.36,FALSE,Nagpur,Carpenter,Low,,,,,,
59,93,159,28.26,TRUE,Rajkot,Retail Manager,High,,,,,,
35,59,189,43.16,FALSE,Kolkata,Engineer,Medium,,,,,,
18,98,179,42.37,FALSE,Agra,Chef,Medium,,,,,,
27,50,166,41.86,TRUE,Kanpur,HR Manager,High,,,,,,
27,93,156,30.9,TRUE,Patna,Lab Technician,High,,,,,,
54,98,152,21.47,FALSE,Ranchi,Doctor,High,,,,,,
28,67,155,44.72,FALSE,Ahmedabad,Engineer,Low,,,,,,
40,76,162,32.03,TRUE,Mumbai,Carpenter,High,,,,,,
30,93,160,13.67,TRUE,Srinagar,Retail Manager,High,,,,,,
51,65,188,12.94,FALSE,Pune,Chef,Medium,,,,,,
27,72,158,16.58,FALSE,Allahabad,Factory Worker,Low,,,,,,
19,73,173,21.58,FALSE,Agra,Marketing Manager,Low,,,,,,
27,69,155,3.26,FALSE,Agra,Government Employee,Low,,,,,,
25,94,191,41.78,FALSE,Kolkata,Electrician,Low,,,,,,
41,79,164,18.75,FALSE,Lucknow,Accountant,Medium,,,,,,
18,76,194,47.52,FALSE,Ahmedabad,Lab Technician,Low,,,,,,
41,93,188,30.26,TRUE,Meerut,Retail Manager,High,,,,,,
62,82,193,38.06,TRUE,Nashik,Shop Owner,High,,,,,,
63,68,157,34.81,FALSE,Ranchi,Civil Servant,Medium,,,,,,
42,82,170,12.81,FALSE,Allahabad,Marketing Manager,Medium,,,,,,
46,67,185,39.63,TRUE,Rajkot,Government Employee,High,,,,,,
33,47,153,49.47,FALSE,Hyderabad,Accountant,Low,,,,,,
40,95,172,35.29,FALSE,Amritsar,Pharmacist,Medium,,,,,,
53,75,161,16.48,TRUE,Faridabad,Data Analyst,High,,,,,,
36,54,165,42.09,FALSE,Amritsar,Sales Manager,Low,,,,,,
22,52,170,13.64,TRUE,Lucknow,Plumber,Medium,,,,,,
43,57,169,2.11,FALSE,Lucknow,Shop Owner,Low,,,,,,
60,73,186,7.98,TRUE,Srinagar,Factory Worker,High,,,,,,
25,47,175,33.76,FALSE,Patna,Lawyer,Low,,,,,,
35,78,182,37.2,FALSE,Nashik,Content Writer,Low,,,,,,
26,91,192,19.05,FALSE,Meerut,Consultant,Low,,,,,,
60,94,192,43.41,FALSE,Amritsar,Content Writer,Medium,,,,,,
44,85,175,25.44,FALSE,Ghaziabad,Civil Servant,Medium,,,,,,
62,66,163,22.39,FALSE,Varanasi,Pharmacist,Medium,,,,,,
49,86,174,28.07,FALSE,Nagpur,Driver,Medium,,,,,,
50,55,184,9.56,FALSE,Pune,Content Writer,Medium,,,,,,
28,88,159,24.02,FALSE,Allahabad,Plumber,Medium,,,,,,
45,66,192,18.28,FALSE,Lucknow,Electrician,Medium,,,,,,
45,90,183,4.87,FALSE,Hyderabad,Driver,Low,,,,,,
50,76,178,4.35,FALSE,Srinagar,Marketing Manager,Medium,,,,,,
25,67,156,33,TRUE,Delhi,Marketing Manager,High,,,,,,
51,46,159,4.42,FALSE,Amritsar,Architect,Medium,,,,,,
48,93,152,32.51,FALSE,Patna,Insurance Agent,High,,,,,,
64,73,192,12.73,FALSE,Meerut,Retail Manager,Low,,,,,,
58,99,172,48.14,FALSE,Vadodara,Software Engineer,High,,,,,,
26,45,157,36.62,TRUE,Mumbai,Civil Servant,Medium,,,,,,
25,68,180,13.97,FALSE,Varanasi,Civil Servant,Low,,,,,,
37,93,178,24.88,FALSE,Amritsar,Electrician,Medium,,,,,,
23,52,179,41.11,FALSE,Varanasi,Pharmacist,Low,,,,,,
23,49,188,25.97,FALSE,Kanpur,Engineer,Medium,,,,,,
43,97,165,30.18,TRUE,Vadodara,Doctor,High,,,,,,
54,56,191,48.55,FALSE,Rajkot,Plumber,Medium,,,,,,
55,61,179,8.76,FALSE,Srinagar,Shop Owner,Low,,,,,,
37,95,159,2.65,FALSE,Agra,Software Engineer,Low,,,,,,
49,53,167,22.88,FALSE,Hyderabad,Plumber,Low,,,,,,
26,57,155,31.15,TRUE,Ranchi,Driver,Medium,,,,,,
43,83,155,31.55,FALSE,Patna,Real Estate Agent,Medium,,,,,,
45,67,150,8.31,FALSE,Amritsar,Software Engineer,Medium,,,,,,
20,82,177,7.02,FALSE,Ahmedabad,Nurse,Low,,,,,,
54,76,187,11.31,FALSE,Meerut,Consultant,Low,,,,,,
52,91,190,38.85,FALSE,Ahmedabad,Content Writer,Medium,,,,,,
45,85,152,42.01,FALSE,Varanasi,Factory Worker,Medium,,,,,,
45,52,164,5.06,FALSE,Chennai,Driver,Low,,,,,,
24,46,188,26.46,FALSE,Kolkata,Content Writer,Low,,,,,,
62,57,155,3.07,FALSE,Vadodara,Chef,Low,,,,,,
49,96,178,34.88,TRUE,Rajkot,Content Writer,High,,,,,,
30,85,186,48.05,FALSE,Chennai,Civil Servant,Low,,,,,,
26,56,167,28.45,TRUE,Ghaziabad,Engineer,Medium,,,,,,
63,75,153,2.02,FALSE,Patna,Electrician,Medium,,,,,,
63,60,188,46.46,FALSE,Pune,Civil Servant,Medium,,,,,,
25,92,177,13.47,FALSE,Pune,Real Estate Agent,Low,,,,,,
21,85,161,37.83,TRUE,Kanpur,Pharmacist,High,,,,,,
43,54,182,33.41,FALSE,Indore,Chef,Medium,,,,,,
52,45,181,18.41,TRUE,Meerut,Pharmacist,High,,,,,,
47,68,166,9.49,FALSE,Ahmedabad,Accountant,Low,,,,,,
62,48,160,2.89,TRUE,Meerut,Chef,Medium,,,,,,
47,95,164,30.17,FALSE,Srinagar,Civil Servant,Medium,,,,,,
38,68,160,24.82,FALSE,Jaipur,Architect,High,,,,,,
54,70,184,23.63,FALSE,Nashik,Driver,Medium,,,,,,
52,76,186,44.57,TRUE,Bangalore,Shop Owner,High,,,,,,
25,84,187,18.29,FALSE,Meerut,Consultant,Low,,,,,,
23,66,164,46.45,TRUE,Meerut,Shop Owner,Medium,,,,,,
62,59,153,18.51,FALSE,Visakhapatnam,HR Manager,Medium,,,,,,
40,99,186,32.47,TRUE,Faridabad,Content Writer,High,,,,,,
61,92,153,42.31,FALSE,Indore,Chef,High,,,,,,
49,87,165,39.74,FALSE,Amritsar,Sales Manager,Medium,,,,,,
60,49,193,21.38,FALSE,Delhi,Real Estate Agent,Medium,,,,,,
35,51,192,13.74,FALSE,Pune,Accountant,Low,,,,,,
19,72,174,6.4,FALSE,Chennai,Teacher,Low,,,,,,
24,69,174,18.74,TRUE,Kanpur,Content Writer,Medium,,,,,,
26,83,187,27.69,FALSE,Ahmedabad,Marketing Manager,Low,,,,,,
45,55,151,14.65,FALSE,Allahabad,Accountant,Low,,,,,,
44,52,193,46.29,TRUE,Nagpur,Data Analyst,High,,,,,,
25,92,160,22.19,FALSE,Varanasi,Real Estate Agent,Medium,,,,,,
52,98,195,34.22,FALSE,Kanpur,Content Writer,Medium,,,,,,
52,63,187,5.25,TRUE,Surat,Doctor,High,,,,,,
61,84,181,16.06,FALSE,Srinagar,Software Engineer,Medium,,,,,,
41,47,171,48.05,TRUE,Bhopal,Chef,High,,,,,,
23,90,151,27.73,TRUE,Surat,Chef,Medium,,,,,,
58,55,150,45.92,FALSE,Allahabad,Sales Manager,Medium,,,,,,
46,52,173,8.18,TRUE,Chennai,Shop Owner,High,,,,,,
36,45,163,26.56,FALSE,Mumbai,Architect,Low,,,,,,
25,49,182,16.36,FALSE,Ludhiana,Factory Worker,Low,,,,,,
29,55,193,4.11,TRUE,Bhopal,Architect,Medium,,,,,,
36,93,176,48.16,TRUE,Allahabad,Consultant,High,,,,,,
27,96,167,43.15,FALSE,Varanasi,Marketing Manager,Medium,,,,,,
42,76,169,29.98,TRUE,Chennai,Electrician,High,,,,,,
32,58,160,15.12,FALSE,Faridabad,Marketing Manager,Low,,,,,,
26,95,163,17.86,TRUE,Pune,Real Estate Agent,Medium,,,,,,
47,78,185,6.58,FALSE,Ludhiana,Retail Manager,Low,,,,,,
46,96,171,20.6,TRUE,Pune,Insurance Agent,High,,,,,,
49,67,154,4.51,FALSE,Bangalore,Pharmacist,Low,,,,,,
31,76,181,25.24,FALSE,Chennai,Nurse,Low,,,,,,
28,70,175,35.73,FALSE,Srinagar,Accountant,Low,,,,,,
43,99,181,27.39,FALSE,Bhopal,Architect,Medium,,,,,,
22,84,163,34.65,FALSE,Srinagar,Carpenter,Medium,,,,,,
19,72,184,3.65,FALSE,Srinagar,Carpenter,Low,,,,,,
48,63,164,40.24,FALSE,Lucknow,Sales Manager,Low,,,,,,
32,91,175,15.26,FALSE,Vadodara,Engineer,Low,,,,,,
53,70,155,14.18,FALSE,Ludhiana,Data Analyst,Medium,,,,,,
28,85,178,23.67,FALSE,Mumbai,Plumber,Low,,,,,,
44,59,178,49.3,FALSE,Bangalore,Government Employee,Low,,,,,,
49,84,173,49.23,FALSE,Agra,Retail Manager,Medium,,,,,,
29,66,192,16.67,FALSE,Surat,Engineer,Low,,,,,,
46,97,176,7.71,FALSE,Nashik,Pharmacist,Medium,,,,,,
59,95,150,2.25,FALSE,Pune,Insurance Agent,Medium,,,,,,
19,90,194,43.75,FALSE,Delhi,Civil Servant,Low,,,,,,
50,82,181,8.51,FALSE,Pune,Accountant,Medium,,,,,,
31,53,185,42.8,FALSE,Pune,Banker,Medium,,,,,,
25,86,187,8.37,TRUE,Ludhiana,Engineer,Medium,,,,,,
20,99,174,9.42,TRUE,Delhi,Retail Manager,High,,,,,,
21,58,162,25.75,FALSE,Hyderabad,Carpenter,Low,,,,,,
32,57,155,24.55,FALSE,Nagpur,Lawyer,Low,,,,,,
34,67,166,18.68,FALSE,Amritsar,Sales Manager,Medium,,,,,,
24,63,154,8.13,TRUE,Bhopal,Government Employee,Medium,,,,,,
22,49,153,6.24,FALSE,Srinagar,Teacher,Medium,,,,,,
39,99,194,24.9,FALSE,Varanasi,Engineer,Medium,,,,,,
32,68,175,2.74,FALSE,Chennai,HR Manager,Low,,,,,,
39,70,176,16.52,FALSE,Chennai,Government Employee,Low,,,,,,
35,92,181,39.92,FALSE,Varanasi,Real Estate Agent,Medium,,,,,,
21,74,158,38.15,FALSE,Visakhapatnam,Government Employee,Medium,,,,,,
41,81,163,15.68,TRUE,Mumbai,Driver,High,,,,,,
30,61,181,17.3,FALSE,Jaipur,Software Engineer,Low,,,,,,
63,83,159,13.9,FALSE,Srinagar,HR Manager,Medium,,,,,,
52,56,156,19.75,FALSE,Faridabad,Civil Servant,Medium,,,,,,
20,72,165,13.31,FALSE,Ludhiana,Sales Manager,Low,,,,,,
20,55,151,34.64,FALSE,Nagpur,Lab Technician,Medium,,,,,,
60,52,156,4.88,FALSE,Ranchi,Plumber,Low,,,,,,
51,64,181,28.41,FALSE,Pune,Government Employee,Medium,,,,,,
24,83,171,22.18,FALSE,Rajkot,Carpenter,Low,,,,,,
33,79,153,20.31,FALSE,Bhopal,Teacher,Medium,,,,,,
40,52,155,47.16,FALSE,Allahabad,Banker,Low,,,,,,
38,87,157,27.75,TRUE,Amritsar,Driver,High,,,,,,
34,98,160,23.05,FALSE,Patna,Plumber,Low,,,,,,
59,49,172,17.15,TRUE,Bangalore,Chef,High,,,,,,
60,72,153,22.74,FALSE,Rajkot,Lawyer,Medium,,,,,,
18,88,193,40.56,FALSE,Nagpur,Insurance Agent,Low,,,,,,
37,91,179,7.09,FALSE,Ahmedabad,Government Employee,Low,,,,,,
40,61,171,19.09,TRUE,Ludhiana,Consultant,Medium,,,,,,
27,77,172,30.27,FALSE,Surat,Factory Worker,Low,,,,,,
37,84,189,12.78,FALSE,Visakhapatnam,HR Manager,Low,,,,,,
64,74,183,40.67,FALSE,Bhopal,Teacher,Medium,,,,,,
64,81,192,27.82,FALSE,Allahabad,Government Employee,Medium,,,,,,
34,85,178,6.69,FALSE,Agra,Doctor,Low,,,,,,
35,61,191,28.7,FALSE,Allahabad,Doctor,Medium,,,,,,
35,46,170,27.79,FALSE,Vadodara,Government Employee,Medium,,,,,,
52,79,179,26.7,FALSE,Amritsar,Doctor,Medium,,,,,,
53,98,162,7.15,FALSE,Vadodara,Data Analyst,Medium,,,,,,
18,85,189,11.11,FALSE,Bangalore,Sales Manager,Low,,,,,,
62,47,185,43.68,FALSE,Agra,Electrician,Medium,,,,,,
40,88,153,48.31,FALSE,Varanasi,Lab Technician,Low,,,,,,
24,79,191,47.05,TRUE,Ludhiana,Doctor,Medium,,,,,,
52,49,186,11.91,FALSE,Nagpur,Engineer,Medium,,,,,,
22,61,156,13.87,FALSE,Indore,Businessman,Low,,,,,,
50,49,181,44.54,FALSE,Lucknow,Content Writer,Medium,,,,,,
41,51,163,19.32,TRUE,Ghaziabad,HR Manager,Medium,,,,,,
60,84,170,40.01,TRUE,Bangalore,Carpenter,High,,,,,,
59,97,156,21.97,FALSE,Pune,Marketing Manager,High,,,,,,
39,71,176,27.48,TRUE,Faridabad,Factory Worker,High,,,,,,
24,81,184,28.1,FALSE,Ludhiana,HR Manager,Low,,,,,,
40,79,170,14.82,FALSE,Allahabad,Consultant,Low,,,,,,
51,77,180,42.29,FALSE,Pune,Engineer,Medium,,,,,,
23,99,171,40.12,TRUE,Kolkata,Real Estate Agent,Medium,,,,,,
33,78,181,39.31,FALSE,Varanasi,Engineer,Low,,,,,,
43,69,154,34.11,FALSE,Visakhapatnam,HR Manager,Medium,,,,,,
56,75,153,15.97,FALSE,Bhopal,Architect,Medium,,,,,,
58,96,151,10.55,FALSE,Mumbai,Retail Manager,Medium,,,,,,
39,58,186,38.22,TRUE,Varanasi,Sales Manager,High,,,,,,
25,67,164,8.41,TRUE,Srinagar,Shop Owner,Medium,,,,,,
25,49,174,47.77,TRUE,Nagpur,Electrician,High,,,,,,
57,93,164,38.31,FALSE,Mumbai,Pharmacist,High,,,,,,
44,78,153,7.87,TRUE,Meerut,Data Analyst,High,,,,,,
47,88,194,21.69,FALSE,Chennai,Lawyer,Low,,,,,,
61,64,173,29.18,FALSE,Pune,Driver,Medium,,,,,,
20,82,190,33.47,TRUE,Bhopal,Nurse,Medium,,,,,,
20,49,160,39.31,FALSE,Ludhiana,Driver,Low,,,,,,
26,73,181,27.84,TRUE,Surat,Nurse,Medium,,,,,,
27,96,159,24.93,FALSE,Nagpur,Insurance Agent,Medium,,,,,,
21,69,170,28.43,FALSE,Srinagar,HR Manager,Low,,,,,,
34,48,165,35.75,FALSE,Allahabad,Banker,Medium,,,,,,
